Margin(data: [.#.##..#.#], img[2411], T[0,0], d[N])
Margin(data: [#.##.#.###], img[3307], T[1,0], d[E])
Margin(data: [....#.####], img[3307], T[1,0], d[S])
Margin(data: [..##....#.], img[3307], T[1,0], d[W])
Margin(data: [.#....##..], img[3307], T[1,90], d[N])
Margin(data: [...#.##.##], img[3307], T[1,90], d[E])
Margin(data: [###.#.##.#], img[3307], T[1,90], d[S])
Margin(data: [....#.####], img[3307], T[1,90], d[W])
Margin(data: [####.#....], img[3307], T[1,180], d[N])
Margin(data: [.#....##..], img[3307], T[1,180], d[E])
Margin(data: [##.##.#...], img[3307], T[1,180], d[S])
Margin(data: [###.#.##.#], img[3307], T[1,180], d[W])
Margin(data: [#.##.#.###], img[3307], T[1,270], d[N])
Margin(data: [####.#....], img[3307], T[1,270], d[E])
Margin(data: [..##....#.], img[3307], T[1,270], d[S])
Margin(data: [##.##.#...], img[3307], T[1,270], d[W])
Margin(data: [###..###.#], img[1613], T[0,0], d[N])
Margin(data: [#..##.###.], img[1613], T[0,0], d[E])
Margin(data: [#.#..##.#.], img[1613], T[0,0], d[S])
Margin(data: [#.#...####], img[1613], T[0,0], d[W])
Margin(data: [####...#.#], img[1613], T[0,90], d[N])
Margin(data: [###..###.#], img[1613], T[0,90], d[E])
Margin(data: [.###.##..#], img[1613], T[0,90], d[S])
Margin(data: [#.#..##.#.], img[1613], T[0,90], d[W])
Margin(data: [.#.##..#.#], img[1613], T[0,180], d[N])
Margin(data: [####...#.#], img[1613], T[0,180], d[E])
Margin(data: [#.###..###], img[1613], T[0,180], d[S])
Margin(data: [.###.##..#], img[1613], T[0,180], d[W])
Margin(data: [#..##.###.], img[1613], T[0,270], d[N])
Margin(data: [.#.##..#.#], img[1613], T[0,270], d[E])
Margin(data: [#.#...####], img[1613], T[0,270], d[S])
Margin(data: [#.###..###], img[1613], T[0,270], d[W])
Margin(data: [#.###..###], img[1613], T[1,0], d[N])
Margin(data: [#.#...####], img[1613], T[1,0], d[E])
Margin(data: [.#.##..#.#], img[1613], T[1,0], d[S])
Margin(data: [#..##.###.], img[1613], T[1,0], d[W])
Margin(data: [.###.##..#], img[1613], T[1,90], d[N])
Margin(data: [#.###..###], img[1613], T[1,90], d[E])
Margin(data: [####...#.#], img[1613], T[1,90], d[S])
Margin(data: [.#.##..#.#], img[1613], T[1,90], d[W])
Margin(data: [#.#..##.#.], img[1613], T[1,180], d[N])
Margin(data: [.###.##..#], img[1613], T[1,180], d[E])
Margin(data: [###..###.#], img[1613], T[1,180], d[S])
Margin(data: [####...#.#], img[1613], T[1,180], d[W])
Margin(data: [#.#...####], img[1613], T[1,270], d[N])
Margin(data: [#.#..##.#.], img[1613], T[1,270], d[E])
Margin(data: [#..##.###.], img[1613], T[1,270], d[S])
Margin(data: [###..###.#], img[1613], T[1,270], d[W])
Margin(data: [..#...#.##], img[3727], T[0,0], d[N])
Margin(data: [###..#####], img[3727], T[0,0], d[E])
Margin(data: [..#..##.##], img[3727], T[0,0], d[S])
Margin(data: [.##.#.###.], img[3727], T[0,0], d[W])
Margin(data: [.###.#.##.], img[3727], T[0,90], d[N])
Margin(data: [..#...#.##], img[3727], T[0,90], d[E])
Margin(data: [#####..###], img[3727], T[0,90], d[S])
Margin(data: [..#..##.##], img[3727], T[0,90], d[W])
Margin(data: [##.##..#..], img[3727], T[0,180], d[N])
Margin(data: [.###.#.##.], img[3727], T[0,180], d[E])
Margin(data: [##.#...#..], img[3727], T[0,180], d[S])
Margin(data: [#####..###], img[3727], T[0,180], d[W])
Margin(data: [###..#####], img[3727], T[0,270], d[N])
Margin(data: [##.##..#..], img[3727], T[0,270], d[E])
Margin(data: [.##.#.###.], img[3727], T[0,270], d[S])
Margin(data: [##.#...#..], img[3727], T[0,270], d[W])
Margin(data: [##.#...#..], img[3727], T[1,0], d[N])
Margin(data: [.##.#.###.], img[3727], T[1,0], d[E])
Margin(data: [##.##..#..], img[3727], T[1,0], d[S])
Margin(data: [###..#####], img[3727], T[1,0], d[W])
Margin(data: [#####..###], img[3727], T[1,90], d[N])
Margin(data: [##.#...#..], img[3727], T[1,90], d[E])
Margin(data: [.###.#.##.], img[3727], T[1,90], d[S])
Margin(data: [##.##..#..], img[3727], T[1,90], d[W])
Margin(data: [..#..##.##], img[3727], T[1,180], d[N])
Margin(data: [#####..###], img[3727], T[1,180], d[E])
Margin(data: [..#...#.##], img[3727], T[1,180], d[S])
Margin(data: [.###.#.##.], img[3727], T[1,180], d[W])
Margin(data: [.##.#.###.], img[3727], T[1,270], d[N])
Margin(data: [..#..##.##], img[3727], T[1,270], d[E])
Margin(data: [###..#####], img[3727], T[1,270], d[S])
Margin(data: [..#...#.##], img[3727], T[1,270], d[W])
Margin(data: [#...##..##], img[2017], T[0,0], d[N])
Margin(data: [######....], img[2017], T[0,0], d[E])
Margin(data: [#..##..#..], img[2017], T[0,0], d[S])
Margin(data: [###.#.#..#], img[2017], T[0,0], d[W])
Margin(data: [#..#.#.###], img[2017], T[0,90], d[N])
Margin(data: [#...##..##], img[2017], T[0,90], d[E])
Margin(data: [....######], img[2017], T[0,90], d[S])
Margin(data: [#..##..#..], img[2017], T[0,90], d[W])
Margin(data: [..#..##..#], img[2017], T[0,180], d[N])
Margin(data: [#..#.#.###], img[2017], T[0,180], d[E])
Margin(data: [##..##...#], img[2017], T[0,180], d[S])
Margin(data: [....######], img[2017], T[0,180], d[W])
Margin(data: [######....], img[2017], T[0,270], d[N])
Margin(data: [..#..##..#], img[2017], T[0,270], d[E])
Margin(data: [###.#.#..#], img[2017], T[0,270], d[S])
Margin(data: [##..##...#], img[2017], T[0,270], d[W])
Margin(data: [##..##...#], img[2017], T[1,0], d[N])
Margin(data: [###.#.#..#], img[2017], T[1,0], d[E])
Margin(data: [..#..##..#], img[2017], T[1,0], d[S])
Margin(data: [######....], img[2017], T[1,0], d[W])
Margin(data: [....######], img[2017], T[1,90], d[N])
Margin(data: [##..##...#], img[2017], T[1,90], d[E])
Margin(data: [#..#.#.###], img[2017], T[1,90], d[S])
Margin(data: [..#..##..#], img[2017], T[1,90], d[W])
Margin(data: [#..##..#..], img[2017], T[1,180], d[N])
Margin(data: [....######], img[2017], T[1,180], d[E])
Margin(data: [#...##..##], img[2017], T[1,180], d[S])
Margin(data: [#..#.#.###], img[2017], T[1,180], d[W])
Margin(data: [###.#.#..#], img[2017], T[1,270], d[N])
Margin(data: [#..##..#..], img[2017], T[1,270], d[E])
Margin(data: [######....], img[2017], T[1,270], d[S])
Margin(data: [#...##..##], img[2017], T[1,270], d[W])
Margin(data: [###.#.....], img[1933], T[0,0], d[N])
Margin(data: [...###.#..], img[1933], T[0,0], d[E])
Margin(data: [...#.#.#..], img[1933], T[0,0], d[S])
Margin(data: [##.##.#.#.], img[1933], T[0,0], d[W])
Margin(data: [.#.#.##.##], img[1933], T[0,90], d[N])
Margin(data: [###.#.....], img[1933], T[0,90], d[E])
Margin(data: [..#.###...], img[1933], T[0,90], d[S])
Margin(data: [...#.#.#..], img[1933], T[0,90], d[W])
Margin(data: [..#.#.#...], img[1933], T[0,180], d[N])
Margin(data: [.#.#.##.##], img[1933], T[0,180], d[E])
Margin(data: [.....#.###], img[1933], T[0,180], d[S])
Margin(data: [..#.###...], img[1933], T[0,180], d[W])
Margin(data: [...###.#..], img[1933], T[0,270], d[N])
Margin(data: [..#.#.#...], img[1933], T[0,270], d[E])
Margin(data: [##.##.#.#.], img[1933], T[0,270], d[S])
Margin(data: [.....#.###], img[1933], T[0,270], d[W])
Margin(data: [.....#.###], img[1933], T[1,0], d[N])
Margin(data: [##.##.#.#.], img[1933], T[1,0], d[E])
Margin(data: [..#.#.#...], img[1933], T[1,0], d[S])
Margin(data: [...###.#..], img[1933], T[1,0], d[W])
Margin(data: [..#.###...], img[1933], T[1,90], d[N])
Margin(data: [.....#.###], img[1933], T[1,90], d[E])
Margin(data: [.#.#.##.##], img[1933], T[1,90], d[S])
Margin(data: [..#.#.#...], img[1933], T[1,90], d[W])
Margin(data: [...#.#.#..], img[1933], T[1,180], d[N])
Margin(data: [..#.###...], img[1933], T[1,180], d[E])
Margin(data: [###.#.....], img[1933], T[1,180], d[S])
Margin(data: [.#.#.##.##], img[1933], T[1,180], d[W])
Margin(data: [##.##.#.#.], img[1933], T[1,270], d[N])
Margin(data: [...#.#.#..], img[1933], T[1,270], d[E])
Margin(data: [...###.#..], img[1933], T[1,270], d[S])
Margin(data: [###.#.....], img[1933], T[1,270], d[W])
Margin(data: [.#.#..#.##], img[2239], T[0,0], d[N])
Margin(data: [###..##..#], img[2239], T[0,0], d[E])
Margin(data: [.#.##.####], img[2239], T[0,0], d[S])
Margin(data: [..####.##.], img[2239], T[0,0], d[W])
Margin(data: [.##.####..], img[2239], T[0,90], d[N])
Margin(data: [.#.#..#.##], img[2239], T[0,90], d[E])
Margin(data: [#..##..###], img[2239], T[0,90], d[S])
Margin(data: [.#.##.####], img[2239], T[0,90], d[W])
Margin(data: [####.##.#.], img[2239], T[0,180], d[N])
Margin(data: [.##.####..], img[2239], T[0,180], d[E])
Margin(data: [##.#..#.#.], img[2239], T[0,180], d[S])
Margin(data: [#..##..###], img[2239], T[0,180], d[W])
Margin(data: [###..##..#], img[2239], T[0,270], d[N])
Margin(data: [####.##.#.], img[2239], T[0,270], d[E])
Margin(data: [..####.##.], img[2239], T[0,270], d[S])
Margin(data: [##.#..#.#.], img[2239], T[0,270], d[W])
Margin(data: [##.#..#.#.], img[2239], T[1,0], d[N])
Margin(data: [..####.##.], img[2239], T[1,0], d[E])
Margin(data: [####.##.#.], img[2239], T[1,0], d[S])
Margin(data: [###..##..#], img[2239], T[1,0], d[W])
Margin(data: [#..##..###], img[2239], T[1,90], d[N])
Margin(data: [##.#..#.#.], img[2239], T[1,90], d[E])
Margin(data: [.##.####..], img[2239], T[1,90], d[S])
Margin(data: [####.##.#.], img[2239], T[1,90], d[W])
Margin(data: [.#.##.####], img[2239], T[1,180], d[N])
Margin(data: [#..##..###], img[2239], T[1,180], d[E])
Margin(data: [.#.#..#.##], img[2239], T[1,180], d[S])
Margin(data: [.##.####..], img[2239], T[1,180], d[W])
Margin(data: [..####.##.], img[2239], T[1,270], d[N])
Margin(data: [.#.##.####], img[2239], T[1,270], d[E])
Margin(data: [###..##..#], img[2239], T[1,270], d[S])
Margin(data: [.#.#..#.##], img[2239], T[1,270], d[W])
Margin(data: [.##...###.], img[3449], T[0,0], d[N])
Margin(data: [.##.#....#], img[3449], T[0,0], d[E])
Margin(data: [..###....#], img[3449], T[0,0], d[S])
Margin(data: [....#..#..], img[3449], T[0,0], d[W])
Margin(data: [..#..#....], img[3449], T[0,90], d[N])
Margin(data: [.##...###.], img[3449], T[0,90], d[E])
Margin(data: [#....#.##.], img[3449], T[0,90], d[S])
Margin(data: [..###....#], img[3449], T[0,90], d[W])
Margin(data: [#....###..], img[3449], T[0,180], d[N])
Margin(data: [..#..#....], img[3449], T[0,180], d[E])
Margin(data: [.###...##.], img[3449], T[0,180], d[S])
Margin(data: [#....#.##.], img[3449], T[0,180], d[W])
Margin(data: [.##.#....#], img[3449], T[0,270], d[N])
Margin(data: [#....###..], img[3449], T[0,270], d[E])
Margin(data: [....#..#..], img[3449], T[0,270], d[S])
Margin(data: [.###...##.], img[3449], T[0,270], d[W])
Margin(data: [.###...##.], img[3449], T[1,0], d[N])
Margin(data: [....#..#..], img[3449], T[1,0], d[E])
Margin(data: [#....###..], img[3449], T[1,0], d[S])
Margin(data: [.##.#....#], img[3449], T[1,0], d[W])
Margin(data: [#....#.##.], img[3449], T[1,90], d[N])
Margin(data: [.###...##.], img[3449], T[1,90], d[E])
Margin(data: [..#..#....], img[3449], T[1,90], d[S])
Margin(data: [#....###..], img[3449], T[1,90], d[W])
Margin(data: [..###....#], img[3449], T[1,180], d[N])
Margin(data: [#....#.##.], img[3449], T[1,180], d[E])
Margin(data: [.##...###.], img[3449], T[1,180], d[S])
Margin(data: [..#..#....], img[3449], T[1,180], d[W])
Margin(data: [....#..#..], img[3449], T[1,270], d[N])
Margin(data: [..###....#], img[3449], T[1,270], d[E])
Margin(data: [.##.#....#], img[3449], T[1,270], d[S])
Margin(data: [.##...###.], img[3449], T[1,270], d[W])
Margin(data: [..##....#.], img[2347], T[0,0], d[N])
Margin(data: [...####.##], img[2347], T[0,0], d[E])
Margin(data: [.#.#....##], img[2347], T[0,0], d[S])
Margin(data: [.#...#..#.], img[2347], T[0,0], d[W])
Margin(data: [.#..#...#.], img[2347], T[0,90], d[N])
Margin(data: [..##....#.], img[2347], T[0,90], d[E])
Margin(data: [##.####...], img[2347], T[0,90], d[S])
Margin(data: [.#.#....##], img[2347], T[0,90], d[W])
Margin(data: [##....#.#.], img[2347], T[0,180], d[N])
Margin(data: [.#..#...#.], img[2347], T[0,180], d[E])
Margin(data: [.#....##..], img[2347], T[0,180], d[S])
Margin(data: [##.####...], img[2347], T[0,180], d[W])
Margin(data: [...####.##], img[2347], T[0,270], d[N])
Margin(data: [##....#.#.], img[2347], T[0,270], d[E])
Margin(data: [.#...#..#.], img[2347], T[0,270], d[S])
Margin(data: [.#....##..], img[2347], T[0,270], d[W])
Margin(data: [.#....##..], img[2347], T[1,0], d[N])
Margin(data: [.#...#..#.], img[2347], T[1,0], d[E])
Margin(data: [##....#.#.], img[2347], T[1,0], d[S])
Margin(data: [...####.##], img[2347], T[1,0], d[W])
Margin(data: [##.####...], img[2347], T[1,90], d[N])
Margin(data: [.#....##..], img[2347], T[1,90], d[E])
Margin(data: [.#..#...#.], img[2347], T[1,90], d[S])
Margin(data: [##....#.#.], img[2347], T[1,90], d[W])
Margin(data: [.#.#....##], img[2347], T[1,180], d[N])
Margin(data: [##.####...], img[2347], T[1,180], d[E])
Margin(data: [..##....#.], img[2347], T[1,180], d[S])
Margin(data: [.#..#...#.], img[2347], T[1,180], d[W])
Margin(data: [.#...#..#.], img[2347], T[1,270], d[N])
Margin(data: [.#.#....##], img[2347], T[1,270], d[E])
Margin(data: [...####.##], img[2347], T[1,270], d[S])
Margin(data: [..##....#.], img[2347], T[1,270], d[W])
Margin(data: [#...#.##..], img[3023], T[0,0], d[N])
Margin(data: [...##..#..], img[3023], T[0,0], d[E])
Margin(data: [#..#.#....], img[3023], T[0,0], d[S])
Margin(data: [#.##.#...#], img[3023], T[0,0], d[W])
Margin(data: [#...#.##.#], img[3023], T[0,90], d[N])
Margin(data: [#...#.##..], img[3023], T[0,90], d[E])
Margin(data: [..#..##...], img[3023], T[0,90], d[S])
Margin(data: [#..#.#....], img[3023], T[0,90], d[W])
Margin(data: [....#.#..#], img[3023], T[0,180], d[N])
Margin(data: [#...#.##.#], img[3023], T[0,180], d[E])
Margin(data: [..##.#...#], img[3023], T[0,180], d[S])
Margin(data: [..#..##...], img[3023], T[0,180], d[W])
Margin(data: [...##..#..], img[3023], T[0,270], d[N])
Margin(data: [....#.#..#], img[3023], T[0,270], d[E])
Margin(data: [#.##.#...#], img[3023], T[0,270], d[S])
Margin(data: [..##.#...#], img[3023], T[0,270], d[W])
Margin(data: [..##.#...#], img[3023], T[1,0], d[N])
Margin(data: [#.##.#...#], img[3023], T[1,0], d[E])
Margin(data: [....#.#..#], img[3023], T[1,0], d[S])
Margin(data: [...##..#..], img[3023], T[1,0], d[W])
Margin(data: [..#..##...], img[3023], T[1,90], d[N])
Margin(data: [..##.#...#], img[3023], T[1,90], d[E])
Margin(data: [#...#.##.#], img[3023], T[1,90], d[S])
Margin(data: [....#.#..#], img[3023], T[1,90], d[W])
Margin(data: [#..#.#....], img[3023], T[1,180], d[N])
Margin(data: [..#..##...], img[3023], T[1,180], d[E])
Margin(data: [#...#.##..], img[3023], T[1,180], d[S])
Margin(data: [#...#.##.#], img[3023], T[1,180], d[W])
Margin(data: [#.##.#...#], img[3023], T[1,270], d[N])
Margin(data: [#..#.#....], img[3023], T[1,270], d[E])
Margin(data: [...##..#..], img[3023], T[1,270], d[S])
Margin(data: [#...#.##..], img[3023], T[1,270], d[W])
Margin(data: [###.######], img[3541], T[0,0], d[N])
Margin(data: [#...##..##], img[3541], T[0,0], d[E])
Margin(data: [#..###.#.#], img[3541], T[0,0], d[S])
Margin(data: [#.#..###.#], img[3541], T[0,0], d[W])
Margin(data: [#.###..#.#], img[3541], T[0,90], d[N])
Margin(data: [###.######], img[3541], T[0,90], d[E])
Margin(data: [##..##...#], img[3541], T[0,90], d[S])
Margin(data: [#..###.#.#], img[3541], T[0,90], d[W])
Margin(data: [#.#.###..#], img[3541], T[0,180], d[N])
Margin(data: [#.###..#.#], img[3541], T[0,180], d[E])
Margin(data: [######.###], img[3541], T[0,180], d[S])
Margin(data: [##..##...#], img[3541], T[0,180], d[W])
Margin(data: [#...##..##], img[3541], T[0,270], d[N])
Margin(data: [#.#.###..#], img[3541], T[0,270], d[E])
Margin(data: [#.#..###.#], img[3541], T[0,270], d[S])
Margin(data: [######.###], img[3541], T[0,270], d[W])
Margin(data: [######.###], img[3541], T[1,0], d[N])
Margin(data: [#.#..###.#], img[3541], T[1,0], d[E])
Margin(data: [#.#.###..#], img[3541], T[1,0], d[S])
Margin(data: [#...##..##], img[3541], T[1,0], d[W])
Margin(data: [##..##...#], img[3541], T[1,90], d[N])
Margin(data: [######.###], img[3541], T[1,90], d[E])
Margin(data: [#.###..#.#], img[3541], T[1,90], d[S])
Margin(data: [#.#.###..#], img[3541], T[1,90], d[W])
Margin(data: [#..###.#.#], img[3541], T[1,180], d[N])
Margin(data: [##..##...#], img[3541], T[1,180], d[E])
Margin(data: [###.######], img[3541], T[1,180], d[S])
Margin(data: [#.###..#.#], img[3541], T[1,180], d[W])
Margin(data: [#.#..###.#], img[3541], T[1,270], d[N])
Margin(data: [#..###.#.#], img[3541], T[1,270], d[E])
Margin(data: [#...##..##], img[3541], T[1,270], d[S])
Margin(data: [###.######], img[3541], T[1,270], d[W])
Margin(data: [##.#.##..#], img[3709], T[0,0], d[N])
Margin(data: [#.###..##.], img[3709], T[0,0], d[E])
Margin(data: [.##.......], img[3709], T[0,0], d[S])
Margin(data: [##..#...#.], img[3709], T[0,0], d[W])
Margin(data: [.#...#..##], img[3709], T[0,90], d[N])
Margin(data: [##.#.##..#], img[3709], T[0,90], d[E])
Margin(data: [.##..###.#], img[3709], T[0,90], d[S])
Margin(data: [.##.......], img[3709], T[0,90], d[W])
Margin(data: [.......##.], img[3709], T[0,180], d[N])
Margin(data: [.#...#..##], img[3709], T[0,180], d[E])
Margin(data: [#..##.#.##], img[3709], T[0,180], d[S])
Margin(data: [.##..###.#], img[3709], T[0,180], d[W])
Margin(data: [#.###..##.], img[3709], T[0,270], d[N])
Margin(data: [.......##.], img[3709], T[0,270], d[E])
Margin(data: [##..#...#.], img[3709], T[0,270], d[S])
Margin(data: [#..##.#.##], img[3709], T[0,270], d[W])
Margin(data: [#..##.#.##], img[3709], T[1,0], d[N])
Margin(data: [##..#...#.], img[3709], T[1,0], d[E])
Margin(data: [.......##.], img[3709], T[1,0], d[S])
Margin(data: [#.###..##.], img[3709], T[1,0], d[W])
Margin(data: [.##..###.#], img[3709], T[1,90], d[N])
Margin(data: [#..##.#.##], img[3709], T[1,90], d[E])
Margin(data: [.#...#..##], img[3709], T[1,90], d[S])
Margin(data: [.......##.], img[3709], T[1,90], d[W])
Margin(data: [.##.......], img[3709], T[1,180], d[N])
Margin(data: [.##..###.#], img[3709], T[1,180], d[E])
Margin(data: [##.#.##..#], img[3709], T[1,180], d[S])
Margin(data: [.#...#..##], img[3709], T[1,180], d[W])
Margin(data: [##..#...#.], img[3709], T[1,270], d[N])
Margin(data: [.##.......], img[3709], T[1,270], d[E])
Margin(data: [#.###..##.], img[3709], T[1,270], d[S])
Margin(data: [##.#.##..#], img[3709], T[1,270], d[W])
Margin(data: [#.##.#...#], img[1657], T[0,0], d[N])
Margin(data: [#.#.#.#...], img[1657], T[0,0], d[E])
Margin(data: [...#....#.], img[1657], T[0,0], d[S])
Margin(data: [#...##.#..], img[1657], T[0,0], d[W])
Margin(data: [..#.##...#], img[1657], T[0,90], d[N])
Margin(data: [#.##.#...#], img[1657], T[0,90], d[E])
Margin(data: [...#.#.#.#], img[1657], T[0,90], d[S])
Margin(data: [...#....#.], img[1657], T[0,90], d[W])
Margin(data: [.#....#...], img[1657], T[0,180], d[N])
Margin(data: [..#.##...#], img[1657], T[0,180], d[E])
Margin(data: [#...#.##.#], img[1657], T[0,180], d[S])
Margin(data: [...#.#.#.#], img[1657], T[0,180], d[W])
Margin(data: [#.#.#.#...], img[1657], T[0,270], d[N])
Margin(data: [.#....#...], img[1657], T[0,270], d[E])
Margin(data: [#...##.#..], img[1657], T[0,270], d[S])
Margin(data: [#...#.##.#], img[1657], T[0,270], d[W])
Margin(data: [#...#.##.#], img[1657], T[1,0], d[N])
Margin(data: [#...##.#..], img[1657], T[1,0], d[E])
Margin(data: [.#....#...], img[1657], T[1,0], d[S])
Margin(data: [#.#.#.#...], img[1657], T[1,0], d[W])
Margin(data: [...#.#.#.#], img[1657], T[1,90], d[N])
Margin(data: [#...#.##.#], img[1657], T[1,90], d[E])
Margin(data: [..#.##...#], img[1657], T[1,90], d[S])
Margin(data: [.#....#...], img[1657], T[1,90], d[W])
Margin(data: [...#....#.], img[1657], T[1,180], d[N])
Margin(data: [...#.#.#.#], img[1657], T[1,180], d[E])
Margin(data: [#.##.#...#], img[1657], T[1,180], d[S])
Margin(data: [..#.##...#], img[1657], T[1,180], d[W])
Margin(data: [#...##.#..], img[1657], T[1,270], d[N])
Margin(data: [...#....#.], img[1657], T[1,270], d[E])
Margin(data: [#.#.#.#...], img[1657], T[1,270], d[S])
Margin(data: [#.##.#...#], img[1657], T[1,270], d[W])
Margin(data: [####.#.##.], img[1031], T[0,0], d[N])
Margin(data: [...##.####], img[1031], T[0,0], d[E])
Margin(data: [#.####...#], img[1031], T[0,0], d[S])
Margin(data: [#......###], img[1031], T[0,0], d[W])
Margin(data: [###......#], img[1031], T[0,90], d[N])
Margin(data: [####.#.##.], img[1031], T[0,90], d[E])
Margin(data: [####.##...], img[1031], T[0,90], d[S])
Margin(data: [#.####...#], img[1031], T[0,90], d[W])
Margin(data: [#...####.#], img[1031], T[0,180], d[N])
Margin(data: [###......#], img[1031], T[0,180], d[E])
